"osm_id","name","osm_key","osm_value","category","addr:street","addr:housenumber","addr:city","addr:postcode","addr:state","phone","contact:phone","website","contact:website","opening_hours"
"614576102","Tupelo Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614957626","Timarron Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615269670","Student Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615269685","Holland and Gaines Memorial Student Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617417158","Lakewood Glen Trails Park and Pool","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627582535","Katy Heritage Park","leisure","park","community","George Bush Drive","5990","Katy","77493","TX",NA,NA,NA,NA,NA
"629606899","Theis Attaway Nature Center","leisure","park","community","Theis Lane","13509","Tomball","77375","TX","+1-281-351-5484",NA,"http://www.ci.tomball.tx.us/342/Theis-Attaway-Nature-Preserve",NA,NA
"630040764","Laurel Creek Park #1","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636967416","Maxwell Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637931875","Windvale Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646426775","Lakes of Pine Forest Community Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650745381","Old Sterling Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651207121","Pepperdale Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651211111","Montfair Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653968590","West Mount Houston Park","leisure","park","community","North Houston Rosslyn Road","10300","Houston","77088","TX",NA,NA,NA,NA,NA
"653998147","MUD 257 Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654288116","Edgewater Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655081387","Laurel Creek Park #2","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658632019","Westwick Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672600727","Henry Froehner Pocket Park","leisure","park","community","Bracher Street","1507½","Houston","77055","TX",NA,NA,NA,NA,NA
"673014032","Cloverfield Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687192866","Turtle Lake Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691747713","Emnora Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694613816","Willlow Forest Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745354518","Prayer Garden","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756106188","Eldridge Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760113797","Waller Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760115807","Winchester County Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761032560","Villa's At Huffmiester Community Area","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761101626","Villa's at Huffmeister BBQ Area","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762381296","Terrace Brook Mini Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779676166","Laurel Creek Park #3","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788103193","Saint John Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798417542","Broussard Community Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798547276","Pine Trace Village Community Commons","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798547277","Pine Trace VIllage Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818862185","Vistas @ Klein Lake Preserve","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sunrise-sunset"
"841490753","Towne Lake Crossing Playground","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08:00-22:00"
"843296028","Greenhouse Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845833330","Woodwind Lakes Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846208153","Cy-Champ Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24/7"
"851286763","Towne Square Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851563952","Dragonfly Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851587477","Parkland Village Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851666510","Kinetic Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851829022","Hillside Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851829025","Monarch Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859081921","Willowcreek Ranch Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,"https://willowcreekranchtx.com/",NA,NA
"859351726","Tot Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860773128","Bill Loyd Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862779348","Smooth Stream Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862818765","Ranchcrest Playground and Basketball Courts","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909666537","Freshmeadow Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948265352","The Grove Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975859175","Celebration Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030831206","Elements Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111196542","The Farm League","leisure","park","community","Stuebner Airline Road","19717","Spring","77379","TX",NA,NA,"https://www.thefarmleaguepark.com",NA,NA
"1120283534","John Paul Landing Park","leisure","park","community","West Road","24202","Cypress","77433","TX",NA,NA,NA,NA,NA
"1126103695","Fireside Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126398709","Elyson Commons at Bear Creek","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225960999","Martin Luther King Jr Park","leisure","park","community","South Chestnut Street","403","Tomball","77375","TX",NA,NA,NA,NA,"Mo-Su 06:00-22:00"
"1225971760","Willow Lake Village Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231194610","Stone Loch Community Common","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285262760","Waller County Fairgrounds","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290981721","Bridgestone Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303391809","William's Trace Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316227420","Owen Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mo-Su 08:00-17:00"
"1331493300","Longwing Landing","leisure","park","community","Caterpillar Lake Dr","1","Cypress","77433","TX",NA,NA,NA,NA,NA
"1331610580","San Angelo Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334303117","Cutten Green Community Garden","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339595227","Papillon Park","leisure","park","community","Velvet Wing Drive","20939","Cypress","77433","TX",NA,NA,NA,NA,NA
"1342769318","Summer Cloud Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355821180","Adventurous Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356214611","Canyon Crossing Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356518645","Falcon Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374795157","Josephine Zeiske Memorial Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374797681","Clark Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374797682","Chesley Recreational Park","leisure","park","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4306457398","Windsong Trail","amenity","community_centre","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5345906739","Bear Creek Plantation Community Center","amenity","community_centre","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6970641071","The Lodge","amenity","community_centre","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502803233","Greenwood Forest Clubhouse","amenity","community_centre","community","Champion Forest Drive","12700","Houston","77066","TX",NA,NA,NA,NA,NA
"520879338","Lakes on Eldridge North Community Association","amenity","community_centre","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520879340","Lakes on Eldridge North Community Association","amenity","community_centre","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520879342","Lakes on Eldridge North Community Association","amenity","community_centre","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532475026","Korean Community Center","amenity","community_centre","community","Hollister Street","1809","Houston","77080","TX","+1-713-463-7770",NA,"http://kaacch.org/",NA,NA
"543412653","D. Bradley McWilliams YMCA at Cypress Creek","amenity","community_centre","community","Tomball Parkway","19915","Houston","77070","TX",NA,NA,"https://ymcahouston.org/locations/d-bradley-mcwilliams-ymca-cypress-creek?utm_source=GMB&utm_medium=referral",NA,NA
"543412654","D. Bradley McWilliams YMCA at Cypress Creek Family Center","amenity","community_centre","community","Tomball Parkway","19915","Houston","77070","TX",NA,NA,NA,NA,NA
"596248942","Richard & Meg Weekley Community Center","amenity","community_centre","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634299558","Lakewood Residents' Club","amenity","community_centre","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649291202","Laurel Park Community Center","amenity","community_centre","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766795098","Kolbe Hall","amenity","community_centre","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798417533","Samuel Mathews Park Community Center","amenity","community_centre","community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077264674","Steve Radack Community Center","amenity","community_centre","community","Clay Road","18650","Houston","77084","TX",NA,NA,"https://cp4.harriscountytx.gov/Community-Centers/Community-Center/steve-radack-community-center-1",NA,NA
"1083328771","The Commons Amenity Center Bridge Creek","amenity","community_centre","community",NA,NA,"Cypress","77433","TX",NA,NA,NA,NA,NA
"2111000504","24 Hour Fitness","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3929113458","24 Hour Fitness","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4196273419","Planet Fitness","leisure","fitness_centre","modern","Hollister Street","5770","Houston",NA,"TX",NA,NA,NA,NA,"24/7"
"4930501057","Renew U4 Life","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5070447327","Fitness 19","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5245193890","ASI Gymnastics - Cypress","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5329884668","ASI Gymnastics","leisure","fitness_centre","modern","FM 1488","4000","Conroe","77384","TX","+1-936-271-4274",NA,"https://asigymnastics.com/asi-gymnastics-the-woodlands/",NA,"Mo-Fr 08:00-20:00; Sa 08:00-19:00; Su 12:00-20:00"
"5330117273","Anytime Fitness","leisure","fitness_centre","modern","College Park Drive","9420","Conroe","77384","TX","+1 936-273-5090",NA,NA,NA,"24/7"
"5332255331","Body & Brain","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6884246602","F45 Training","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6894634734","Koko Fit Club","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6901059635","Delta Life Fitness","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6901360380","The Zoo Health Club","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6970641110","The Lodge Fitness Facilty","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7001535338","9 Round","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8011771121","Some Like It Hot Yoga & Fitness","leisure","fitness_centre","modern","Barker Cypress Road","11403",NA,NA,NA,NA,NA,NA,NA,NA
"8681033265","9Round","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9966693004","Orangetheory Fitness","leisure","fitness_centre","modern","Spring Stuebner Road","6600","Spring","77389","TX","+1 281-907-9701",NA,NA,NA,NA
"10076040802","F.I.T. Human Performance","leisure","fitness_centre","modern","Glen Loch Drive","27240","The Woodlands",NA,"TX",NA,NA,NA,NA,NA
"11691680804","Anytime Fitness","leisure","fitness_centre","modern","Pine Market Avenue","910","Montgomery","77316","TX","+1 936-657-5151",NA,"https://www.anytimefitness.com/gyms/4968/montgomery-tx-77316/",NA,"24/7"
"11923771557","Planet Fitness","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12068165505","9Round","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12292138366","F45 Training","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12398503308","Master Kim's PMA Taekwondo","leisure","fitness_centre","modern","Kuykendahl Road","25201","Tomball","77375","TX","+18327824414",NA,"https://www.pmatkd.com/",NA,NA
"12539836398","EoS Fitness","leisure","fitness_centre","modern","Louetta Road","7422","Spring","77379","TX","7133477547",NA,"https://eosfitness.com/",NA,"24/7"
"130655767","LA Fitness","leisure","fitness_centre","modern","Northwest Freeway","13350","Houston",NA,"TX",NA,NA,NA,NA,NA
"230113068","24 Hour Fitness","leisure","fitness_centre","modern","Tomball Parkway","21614","Houston","77070","TX",NA,NA,NA,NA,NA
"233648642","LA Fitness","leisure","fitness_centre","modern","Gessner Road","2740","Houston","77080","TX",NA,NA,NA,NA,NA
"317005879","Life Time","leisure","fitness_centre","modern","Willow Chase Boulevard","7717","Houston","77070","TX","+1-281-469-9300",NA,"https://www.lifetime.life/life-time-locations/tx-houston-champions.html",NA,"24/7"
"387197550","LA Fitness","leisure","fitness_centre","modern","Restaurant Row","19550","Katy",NA,"TX",NA,NA,"https://www.lafitness.com/",NA,NA
"387394302","Dynamic Fitness","leisure","fitness_centre","modern","Barker Cypress Road","17750","Katy","77094","TX","+1 281-717-8209",NA,"https://thedynamicfitness.com/",NA,NA
"503255489","Magnolia Fitness Center","leisure","fitness_centre","modern","Heflan Street","405","Magnolia","77355","TX",NA,NA,NA,NA,NA
"543807605","Planet Fitness","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24/7"
"552256565","Gold's Gym","leisure","fitness_centre","modern","FM 1488","6511","Magnolia","77354","TX",NA,NA,NA,NA,NA
"707043853","Planet Fitness","leisure","fitness_centre","modern","Kuykendahl Road","21356","Spring","77379","TX","+1-832-447-7675",NA,"https://www.planetfitness.com/gyms/spring-tx",NA,"24/7"
"720419684","Planet Fitness","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037833951","Gleannloch Fitness Center","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061917459","24 Hour Fitness","leisure","fitness_centre","modern","Westview Drive","9336","Houston","77055","TX",NA,NA,NA,NA,NA
"1087541980","LA Fitness","leisure","fitness_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6894235217","The Copper Coil","shop","coffee","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6901360368","Caffé Di Fiore","shop","coffee","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855322328","Sugar Rush Coffee","shop","coffee","traditional","Acker Street","519","Magnolia","77354","TX",NA,NA,NA,NA,NA
"2603485104","Baskin-Robbins","amenity","ice_cream","traditional","Louetta Road","13040","Cypress","77429","TX","+1 281-379-7007",NA,"https://locations.baskinrobbins.com/tx/cypress/13040-louetta-rd-333007-br",NA,"11:00-22:00"
"4930501041","Chillers Frozen Yogurt","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5224927501","Marble Slab Creamery","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5261439083","Baskin-Robbins","amenity","ice_cream","traditional","Barker Cypress Road","7017","Cypress","77433","TX","+1 346-377-6691",NA,"https://locations.baskinrobbins.com/tx/cypress/7017-barker-cypress-rd-351952-br",NA,"Mo-Th 05:00-22:00; Fr-Sa 05:00-23:00; Su 05:00-22:00"
"6894235204","Sub Zero","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6894634731","Baskin-Robbins","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7001418513","Sub Zero","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7297483834","Menchie's","amenity","ice_cream","traditional","Louetta Road","10880","Houston","77070","TX",NA,NA,NA,NA,NA
"8493294799","Marble Slab Creamery","amenity","ice_cream","traditional","Northwest Freeway","13706","Houston",NA,"TX",NA,NA,NA,NA,NA
"8669771067","Chiller Bee Frozen Yogurt","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9453939618","SomiSomi","amenity","ice_cream","traditional","Grand Circle Boulevard","23330","Katy","77449","TX",NA,NA,NA,NA,NA
"9646908745","The Paleta Bar","amenity","ice_cream","traditional","Katy Freeway","9738","Houston","77055","TX","+1-346-406-3980",NA,"https://www.thepaletabar.com/",NA,"Mo-Th 11:30-21:00, Fr-Su 11:30-22:00"
"9966524645","Orange Leaf Frozen Yogurt","amenity","ice_cream","traditional","Spring Stuebner Road","6633","Spring","77389","TX","+1-346-236-6355",NA,"https://locations.orangeleafyogurt.com/ll/US/TX/Spring/6633-Spring-Stuebner-Road*-Suite-312",NA,NA
"9966693013","Marble Slab Creamery","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10014404746","Tutti Frutti","amenity","ice_cream","traditional","Northwest Freeway","25811","Cypress",NA,"TX",NA,NA,NA,NA,NA
"11160154432","Bruster's Real Ice Cream","amenity","ice_cream","traditional","Mueschke Road","14131",NA,NA,NA,NA,NA,NA,NA,NA
"11192121376","La Casa de las Nieves","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11244655630","Tutti Frutti","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11917972519","Yomie’s Rice X Yogurt","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11938447004","Jeremiah's Italian Ice","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12000130567","Marble Slab Creamery","amenity","ice_cream","traditional","Tomball Parkway","17195","Houston","77064","TX",NA,NA,"https://order.marbleslab.com/menu/marble-slab-houston-tomball-parkway/",NA,"Su-Th 11:45-20:30; Fr-Sa 11:45-22:00"
"12545733421","Howdy Homemade Ice Cream","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12552586646","Marble Slab Creamery","amenity","ice_cream","traditional","Fry Road","10531","Cypress","77433","TX",NA,NA,NA,NA,NA
"12670936761","Baskin-Robbins","amenity","ice_cream","traditional","Stuebner Airline Rd","16836",NA,NA,NA,"(281) 376-9144",NA,"https://locations.baskinrobbins.com/tx/spring/16836-stuebner-airline-rd-361915-br",NA,"Mo-Su 11:00-22:00"
"735050590","Bahama Bucks","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995978608","Snow Cones","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995978611","Annabelle's","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995978615","Ice Cream Parlor","amenity","ice_cream","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523553444","Langham Creek YMCA","leisure","sports_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2604569272","24-Hour Fitness","leisure","sports_centre","modern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3905211324","Houston Swim Club","leisure","sports_centre","modern","North Fry Road","1711","Katy","77449","TX",NA,NA,NA,NA,NA
